"Ranking","Name","Result_m","Announced","Points","Penalties","Date","Place","Country"
1774,"Henning LARSEN ",64,64,64,0,2007-10-27,"4th AIDA Individual World Championship","Denmark"
1775,"Ulrich WULFF ",64,64,64,0,2013-09-09,"2013 Kalamata Open","Germany"
1776,"Robert CETLER ",64,64,64,0,2009-07-27,"Crystal Clear Water Competition 2009","Poland"
1777,"Peter OLS ",64,64,64,0,2005-05-28,"CIPA Open of Nice","Sweden"
1778,"Igor LIBERTI ",64,64,64,0,2011-09-15,"AIDA Individual Depth World Championship 2011","Switzerland"
1779,"Adrien TALBOT ",64,64,64,0,2005-09-01,"1st AIDA Individual Constant Weight World Freediving Championship","France"
1780,"Junko KITAHAMA ",64,64,64,0,2011-11-11,"Freedive Paradise","Japan"
1781,"Anders Nerpin ",64,64,64,0,2014-05-25,"Caribbean Cup 2014","Sweden"
1782,"Olga SURYKOVA ",64,64,64,0,2014-05-15,"Russian National","Russian Federation"
1783,"Liv PHILIP ",64,64,64,0,2011-09-15,"AIDA Individual Depth World Championship 2011","United Kingdom"
1784,"Liv PHILIP ",64,64,64,0,2015-09-11,"2015 AIDA Depth World Championships","United Kingdom"
1785,"Théo IVANOVIC ",64,64,64,0,2005-05-28,"CIPA Open of Nice","United States"
1786,"Leo Yasumasa MURAOKA ",64,64,64,0,2007-08-04,"Deep Water Cup Okinawa 2007","United States"
1787,"Per WESTIN ",64,87,40,24,2009-12-03,"5th AIDA Individual World Championship 2009","Sweden"
1788,"Timothy MONEY ",64,64,64,0,2015-09-05,"2015 AIDA Depth World Championships Pre competition","United Kingdom"
1789,"Mattia MALARA ",64,64,64,0,2005-09-01,"1st AIDA Individual Constant Weight World Freediving Championship","Italy"
1790,"Jana STRAIN ",64,64,64,0,2010-06-14,"3rd Mediterranean Freediving Meeting","Canada"
1791,"Tetsuo HARA ",64,64,64,0,2012-11-20,"Suunto Vertical Blue 2012","Japan"
1792,"Tetsuo HARA ",64,64,64,0,2012-11-20,"Suunto Vertical Blue 2012","Japan"
1793,"Tetsuo HARA ",64,64,64,0,2012-11-20,"Suunto Vertical Blue 2012","Japan"
1794,"Ted HARTY ",64,64,64,0,2014-05-11,"Deja Blue V","United States"
1795,"Ron SMITH ",64,64,64,0,2012-06-01,"Freedive Paradise","United States"
1796,"Rodolfo ROBATTI ",64,71,56,8,2015-05-13,"Russian National Open","Switzerland"
1797,"Andrej ROPRET ",64,64,64,0,2012-10-20,"TRIPLE DEPTH 2012","Slovenia"
1798,"Camila JABER ",64,64,64,0,2015-11-01,"Big Blue","Mexico"
1799,"Piotr Ławrynowicz ",64,71,56,8,2015-11-05,"RedCcup","Poland"
1800,"Piotr Ławrynowicz ",64,64,64,0,2015-10-01,"Triple Depth","Poland"
1801,"Timothy MONEY ",63,63,63,0,2016-09-16,"Team World Championship","United Kingdom"
1802,"Iru BALIC ",63,63,63,0,2016-05-26,"Caribbean Cup 2016","Venezuela"
1803,"mandy SUMNER ",63,63,63,0,2016-06-04,"Nirvana Oceanquest Competition","United States"
1804,"Neza Cec ",63,63,63,0,2016-11-03,"Red C cup","Slovenia"
1805,"Alain DUJET ",63,0,63,0,2000-01-01,"Compiled rankings for year 2000","France"
1806,"Gaspare BATTAGLIA ",63,63,63,0,2010-08-21,"Swiss Depth Championship 2010","Italy"
1807,"Gaspare BATTAGLIA ",63,63,58,5,2011-07-10,"Swiss Championship lake","Italy"
1808,"Bill STRÖMBERG ",63,0,63,0,2002-09-07,"1st Carinthian Freediving Invitational 2002","Sweden"
1809,"Bill STRÖMBERG ",63,63,63,0,2003-05-29,"Sony Freediver Open Classic 2003","Sweden"
1810,"Bill STRÖMBERG ",63,72,59,4,2004-11-29,"Sinai Last Chance 1-6","Sweden"
1811,"Bill STRÖMBERG ",63,63,63,0,2006-06-04,"Triple Depth 2006","Sweden"
1812,"Eric FATTAH ",63,0,63,0,2000-01-01,"Compiled rankings for year 2000","Canada"
1813,"Peter COLAT ",63,65,60,3,2010-08-21,"Swiss Depth Championship 2010","Switzerland"
1814,"Peter COLAT ",63,63,63,0,2012-08-18,"Schweizer und Deutsche Meisterschaft im Tieftauchen 3023","Switzerland"
1815,"Ulrich WULFF ",63,66,59,4,2015-09-11,"2015 AIDA Depth World Championships","Germany"
1816,"Kars VAN KOUWEN ",63,63,53,10,2008-08-20,"Nordic Deep 2008","Netherlands"
1817,"Tomoko YAMANOUCHI ",63,63,63,0,2009-04-03,"Vertical Blue 2009","Japan"
1818,"Erik MILLES ",63,63,63,0,2005-09-01,"1st AIDA Individual Constant Weight World Freediving Championship","Sweden"
1819,"Erik MILLES ",63,65,60,3,2007-08-14,"Nordic Deep with Six Competitions in One","Sweden"
1820,"Patrick SCHNORF ",63,70,55,8,2006-06-04,"Triple Depth 2006","Switzerland"
1821,"Jyri VEHMASKOSKI ",63,68,57,6,2011-04-17,"Vertical Blue 2011","Finland"
1822,"Nicolas GUERRY ",63,75,50,13,2010-06-14,"3rd Mediterranean Freediving Meeting","Switzerland"
1823,"Gordon SAVIC ",63,70,55,8,2014-08-13,"Arab League Championship","Serbia"
1824,"Ananda ESCUDERO ",63,63,63,0,2006-04-15,"1st PFI Invitational Competition","Brazil"
1825,"Sam STILL ",63,63,63,0,2010-03-22,"British Blue Hole","United Kingdom"
1826,"Luka PENGOV ",63,65,60,0,2009-07-03,"Rab Dive Off 2009","Slovenia"
1827,"Slaven CUBRIC ",63,63,63,0,2008-06-10,"Triple Depth 2008","Croatia"
1828,"Jarmila SLOVENCÍKOVÁ ",63,63,63,0,2015-09-05,"2015 AIDA Depth World Championships Pre competition","Czech Republic"
1829,"Misuzu HIRAI ",63,63,63,0,2008-09-03,"AIDA Team World Championships 2008","Japan"
1830,"Misuzu HIRAI ",63,63,63,0,2007-08-04,"Deep Water Cup Okinawa 2007","Japan"
1831,"Sofus KREUTZMANN ",63,63,63,0,2007-10-21,"Triple Depth","Denmark"
1832,"Maria Livbjerg ",63,63,63,0,2007-10-27,"4th AIDA Individual World Championship","Denmark"
1833,"Carolina SCHRAPPE ",63,63,63,0,2010-04-27,"Vertical Blue 2010 - the Suunto Dive-Off","Brazil"
1834,"Hanako HIROSE ",63,63,63,0,2012-07-13,"Deep Water Cup 2012 OKINAWA","Japan"
1835,"Michal RISIAN ",63,63,63,0,2008-09-03,"AIDA Team World Championships 2008","Slovakia"
1836,"Jacob HANSEN ",63,75,50,13,2009-04-21,"(in progress) Bizzy Blue Hole 2009","Denmark"
1837,"Rune Hallum SORENSEN ",63,63,63,0,2009-06-22,"2nd Mediterranean Freediving Meeting","Denmark"
1838,"Erin MAGEE ",63,69,56,0,2010-05-11,"PFI Deja Blue 2010","United States"
1839,"Evgeny SYCHEV ",63,80,45,18,2012-05-30,"FDD LAST CHANCE WC QUALIFYING COMP  (sta+dyn+cwt)","Russian Federation"
1840,"Evgeny SYCHEV ",63,101,24,39,2014-11-27,"Suunto Vertical Blue","Russian Federation"
1841,"Lena JOVANOVIC ",63,78,47,16,2014-11-27,"Suunto Vertical Blue","Serbia"
1842,"Andrej ROPRET ",63,70,55,8,2011-09-15,"AIDA Individual Depth World Championship 2011","Slovenia"
1843,"Tue KAPPEL ",63,63,63,0,2015-05-25,"FreedivingWorld Competition","Denmark"
1844,"Simon BENNETT ",63,63,63,0,2014-11-27,"Suunto Vertical Blue","Chile"
1845,"Giorgos SKANDALIS ",63,63,0,63,2013-09-07,"AIDA Hellas SUMMER APNEA GAMES 2013","Greece"
1846,"Stephen KEENAN ",63,78,47,16,2014-09-28,"little blue hole competition","Ireland"
1847,"mandy SUMNER ",63,63,63,0,2015-05-23,"Caribbean Cup 2015","United States"
1848,"Valery TSYKUNENKA ",63,63,63,0,2015-10-01,"Triple Depth","Belarus"
1849,"Ming-Chun HUANG ",63,63,58,5,2013-09-15,"AIDA INDIVIDUAL DEPHT WORLD CHAMPIONSHIP 2013","Taiwan"
1850,"Simon BENNETT ",63,63,63,0,2016-04-22,"Vertical Blue 2016","Chile"
1851,"Dmitry CHAYKOVSKIY ",63,63,63,0,2016-05-18,"Russian Open National Championship","Russian Federation"
1852,"Dmitry CHAYKOVSKIY ",63,63,63,0,2016-05-18,"Russian Open National Championship","Russian Federation"
1853,"Kurt Chambers ",63,70,55,0,2010-04-22,"Freedive Paradise 2010","United States"
1854,"Alejandro  Lemus ",63,63,0,63,2011-07-16,"xibalba 2011","Mexico"
1855,"Jonathan  Sunnex ",63,73,52,11,2012-01-16,"FREEDIVEDAHAB January MINICOMP","New Zealand"
1856,"Guang  YANG ",62,62,62,0,2016-09-16,"Team World Championship","(""(Matt)"", ""(China)"""
1857,"Katerina SURANSKA ",62,62,62,0,2016-09-16,"Team World Championship","Czech Republic"
1858,"Tadahiro KOBAYASHI ",62,62,62,0,2016-04-30,"Freedive Panglao Depth Challenge","Japan"
1859,"Giannis GIAGKINIS ",62,62,0,0,2016-07-11,"July Kalamata Qualifier Competition","Greece"
1860,"Gauthier Ghilain ",62,62,62,0,2016-05-26,"Caribbean Cup 2016","Belgium"
1861,"ARIS IOANNIDIS ",62,62,0,0,2016-07-11,"July Kalamata Qualifier Competition","Greece"
1862,"Hans-Jürgen LENZEN ",62,62,62,0,2012-09-09,"World Championship 2012","Germany"
1863,"Bernard HUGUES ",62,0,62,0,2000-01-01,"Compiled rankings for year 2000","France"
1864,"Kurt TEICHGRÄBER ",62,0,62,0,2001-01-01,"Compiled rankings for year 2001","Germany"
1865,"Claude CHAPUIS ",62,0,62,0,2000-01-01,"Compiled rankings for year 2000","France"
1866,"Julie GAUTIER ",62,62,62,0,2008-09-03,"AIDA Team World Championships 2008","France"
1867,"Bill STRÖMBERG ",62,0,62,0,2001-01-01,"Compiled rankings for year 2001","Sweden"
1868,"Bill STRÖMBERG ",62,65,62,0,2004-07-22,"Swedish Freediving Championship 2004","Sweden"
1869,"Brett LE MASTER ",62,0,62,0,2002-10-31,"AIDA Pacific Cup 2002","United States"
1870,"Stig Åvall SEVERINSEN ",62,0,62,0,2001-01-01,"Compiled rankings for year 2001","Denmark"
1871,"Peter WEINMANN ",62,62,62,0,2005-09-01,"1st AIDA Individual Constant Weight World Freediving Championship","Switzerland"
1872,"Philippe SIMONI ",62,0,62,0,2000-01-01,"Compiled rankings for year 2000","France"
1873,"Jessica WILSON ",62,62,62,0,2009-07-30,"Freedive Paradise 2009","United States"
1874,"Martin STEPANEK ",62,0,62,0,2001-01-01,"Compiled rankings for year 2001","Czech Republic"
1875,"Jonas LANDÉN ",62,0,62,0,2001-01-01,"Compiled rankings for year 2001","Sweden"
1876,"Mathias LANNER ",62,0,62,0,2001-01-01,"Compiled rankings for year 2001","Sweden"
1877,"Zeljko VEDRIS ",62,0,62,0,2002-09-07,"1st Carinthian Freediving Invitational 2002","Croatia"
1878,"Tom SIETAS ",62,67,61,1,2003-09-05,"Heart of Europe - 2nd Carinthian Freediving International","Germany"
1879,"Henning LARSEN ",62,62,62,0,2008-09-03,"AIDA Team World Championships 2008","Denmark"
1880,"Matthew CHARLTON ",62,62,62,0,2005-09-01,"1st AIDA Individual Constant Weight World Freediving Championship","Canada"
1881,"Robert CETLER ",62,62,62,0,2009-07-27,"Crystal Clear Water Competition 2009","Poland"
1882,"Weine GUSTAVSSON ",62,62,62,0,2005-09-01,"1st AIDA Individual Constant Weight World Freediving Championship","Sweden"
1883,"Aurore ASSO ",62,68,55,7,2014-06-15,"7th AIDA Mediterranean World Cup","France"
1884,"Erik MILLES ",62,62,62,0,2005-05-28,"CIPA Open of Nice","Sweden"
1885,"Sebastian NÄSLUND ",62,65,58,4,2010-08-14,"Nordic Deep 2010","Sweden"
1886,"Mark HARRIS ",62,62,62,0,2007-06-23,"Coupe des Calanques 2007","United Kingdom"
1887,"Mark HARRIS ",62,62,62,0,2009-05-30,"Freedive Dahab Mini Comp 2009","United Kingdom"
1888,"Panos LIANOS ",62,62,62,0,2004-08-12,"4th AIDA Freediving World Championship by team","Greece"
1889,"Junko KITAHAMA ",62,62,62,0,2007-04-29,"CAFA & USAA cosponsored national with guests","Japan"
1890,"Edouard BELMONT ",62,62,62,0,2005-05-28,"CIPA Open of Nice","France"
1891,"Costas KYRIAKOY ",62,62,52,10,2004-06-14,"BIOS Freeology Open Classic 2004","Cyprus"
1892,"Anders Nerpin ",62,62,62,0,2013-09-15,"AIDA INDIVIDUAL DEPHT WORLD CHAMPIONSHIP 2013","Sweden"
1893,"Gordon SAVIC ",62,62,62,0,2007-10-27,"4th AIDA Individual World Championship","Serbia"
1894,"Iru BALIC ",62,67,56,6,2014-05-25,"Caribbean Cup 2014","Venezuela"
1895,"Caroline DEBUISSY ",62,62,62,0,2006-07-01,"Coupe des Calanques 2006","France"
1896,"Natalia AVSEENKO ",62,62,62,0,2008-04-01,"Vertical Blue 2008","Russian Federation"
1897,"Shun OSHIMA ",62,62,62,0,2006-12-09,"5th AIDA Freediving Team World Championship","Japan"
1898,"Klara HANSSON ",62,62,62,0,2009-12-03,"5th AIDA Individual World Championship 2009","Sweden"
1899,"William WINRAM ",62,62,62,0,2007-06-23,"Coupe des Calanques 2007","Canada"
1900,"Patrick POGGI ",62,62,62,0,2007-10-27,"4th AIDA Individual World Championship","France"
1901,"Misuzu HIRAI ",62,62,62,0,2009-09-27,"2th TFC King of Freediving Competition","Japan"
1902,"Olga SURYKOVA ",62,62,62,0,2013-09-15,"AIDA INDIVIDUAL DEPHT WORLD CHAMPIONSHIP 2013","Russian Federation"
1903,"Alejandra LOPEZ ",62,62,61,1,2015-04-27,"Suunto Vertical Blue 2015","Mexico"
1904,"Sofus KREUTZMANN ",62,62,62,0,2008-09-03,"AIDA Team World Championships 2008","Denmark"
1905,"Sofus KREUTZMANN ",62,62,62,0,2009-06-22,"2nd Mediterranean Freediving Meeting","Denmark"
1906,"Liv PHILIP ",62,62,62,0,2009-09-06,"Triple Depth 2009","United Kingdom"
1907,"Liv PHILIP ",62,62,62,0,2012-08-20,"AIDA Red Sea World Cup","United Kingdom"
1908,"Liv PHILIP ",62,62,62,0,2013-09-15,"AIDA INDIVIDUAL DEPHT WORLD CHAMPIONSHIP 2013","United Kingdom"
1909,"Antonio DEL DUCA ",62,62,62,0,2006-12-09,"5th AIDA Freediving Team World Championship","Venezuela"
1910,"Linda PAGANELLI ",62,72,51,11,2007-10-27,"4th AIDA Individual World Championship","Italy"
1911,"Carolina SCHRAPPE ",62,62,62,0,2008-04-21,"Liquification 2008","Brazil"
1912,"Dimitris CHATZIASLAN ",62,62,62,0,2006-09-09,"AIDA Hellas 2006 Summer Apnea Games","Greece"
1913,"Goran COLAK ",62,65,58,4,2008-07-12,"AIDA Freediving RAB OFF","Croatia"
1914,"Timothy MONEY ",62,62,62,0,2013-11-27,"UK-GERMANY COMPETITION","United Kingdom"
1915,"Konstantin NOVIKOV ",62,82,41,21,2013-09-15,"AIDA INDIVIDUAL DEPHT WORLD CHAMPIONSHIP 2013","Russian Federation"
1916,"Ben GUYAT ",62,62,62,0,2007-10-21,"Triple Depth","United Kingdom"
1917,"Tetsuya YOKOYAMA ",62,76,47,15,2009-07-17,"Deep Water Cup Okinawa 2009","Japan"
1918,"Martin WIKSTRÖM ",62,62,62,0,2010-08-14,"Nordic Deep 2010","Sweden"
1919,"Irina Veverka ",62,62,62,0,2012-05-30,"FDD LAST CHANCE WC QUALIFYING COMP  (sta+dyn+cwt)","(""(Karina)"", ""(Russian Federation)"""
1920,"Aharon SOLOMONS ",62,62,62,0,2008-06-20,"AIDA Mexico Xibalba 2008","United States"
1921,"Natalia ZHARKOVA ",62,62,62,0,2012-10-20,"TRIPLE DEPTH 2012","Ukraine"
1922,"Cedric BOURGAUX ",62,62,62,0,2012-09-09,"World Championship 2012","Belgium"
1923,"Erin MAGEE ",62,69,54,0,2010-05-11,"PFI Deja Blue 2010","United States"
1924,"Ron SMITH ",62,62,62,0,2011-11-11,"Freedive Paradise","United States"
1925,"Estrella NAVARO ",62,62,62,0,2014-11-27,"Suunto Vertical Blue","Mexico"
1926,"Lena JOVANOVIC ",62,62,62,0,2011-04-17,"Vertical Blue 2011","Serbia"
1927,"Yaron HOORY ",62,62,57,5,2012-06-06,"5th Mediterranean World Cup","Israel"
1928,"Tue KAPPEL ",62,62,62,0,2013-08-07,"Nordic Championship 2013","Denmark"
1929,"Michael BOARD ",62,70,53,9,2010-03-22,"British Blue Hole","United Kingdom"
1930,"DEBORAH ANDOLLO ",62,62,62,0,1996-10-05,"WR Attempt - ANDOLLO Deborah","Cuba"
1931,"Tomoka FUKUDA ",62,84,39,23,2014-06-03,"FD Camp Competition","Japan"
1932,"Vendula STRACHOTOVA ",62,62,62,0,2014-09-19,"AIDA Team World Championships 2014","Czech Republic"
1933,"Jean-Pol FRANCOIS ",62,62,62,0,2012-09-09,"World Championship 2012","Belgium"
1934,"Stephen KEENAN ",62,80,43,19,2014-08-25,"2014 AIDA EuroCup","Ireland"
1935,"Carlos CORREA ",62,62,62,0,2014-05-25,"Caribbean Cup 2014","Colombia"
1936,"Marina KAZANKOVA ",62,62,62,0,2015-05-23,"Caribbean Cup 2015","Russian Federation"
1937,"Adam STERN ",62,90,33,29,2013-10-21,"Triple Depth","Australia"
1938,"Jenna APOKOTOS ",62,62,62,0,2015-06-12,"Spontaneous Blue Hole Competition","Greece"
1939,"mandy SUMNER ",62,62,62,0,2015-11-01,"Big Blue","United States"
1940,"Kurt RANDOLPH ",62,62,62,0,2014-05-11,"Deja Blue V","United States"
1941,"ahmed ABBAS ",62,62,62,0,2015-10-01,"Triple Depth","International"
1942,"Alejandro  Lemus ",62,102,21,41,2015-05-23,"Caribbean Cup 2015","Mexico"
1943,"Adriana Buechner de Freitas Brandao ",62,62,62,0,2015-05-11,"Deja Blue VI","Brazil"
1944,"Yuki MUTO ",61,61,61,0,2016-07-23,"Okinawa Freediving Cup 2016","Japan"
1945,"Sun Young KIM ",61,61,61,0,2016-11-02,"Blue Element 2016","Korea, Republic of"
1946,"Irina Veverka ",61,61,61,0,2016-09-16,"Team World Championship","(""(Karina)"", ""(Russian Federation)"""
1947,"Boris MILOSIC ",61,61,61,0,2016-07-09,"Cooldown 2016","Croatia"
1948,"Markus HELM ",61,61,61,0,2016-07-09,"Cooldown 2016","Austria"
1949,"Miguel LOZANO ",61,60,60,0,2016-04-30,"FREEDIVING ATLANTIC CUP","Spain"
1950,"Jon Fane ",61,61,61,0,2016-11-02,"Blue Element 2016","United Kingdom"
1951,"Mohd Azam Abdul Hamid ",61,63,58,3,2016-09-16,"Team World Championship","Malaysia"
1952,"Shuichi  Goto ",61,61,61,0,2016-09-16,"Team World Championship","Japan"
1953,"Yui WADA ",61,66,55,6,2012-11-20,"Suunto Vertical Blue 2012","Japan"
1954,"Yui WADA ",61,66,55,6,2012-11-20,"Suunto Vertical Blue 2012","Japan"
1955,"Yui WADA ",61,66,55,6,2012-11-20,"Suunto Vertical Blue 2012","Japan"
1956,"Pepe SALCEDO ",61,61,61,0,2015-05-23,"Caribbean Cup 2015","Mexico"
1957,"Jessica WILSON ",61,61,61,0,2011-11-11,"Freedive Paradise","United States"
1958,"Peter COLAT ",61,62,59,2,2014-07-05,"NAUTICA Cool Down 2014","Switzerland"
1959,"Timo KINNUNEN ",61,61,61,0,2003-05-29,"Sony Freediver Open Classic 2003","Finland"
1960,"Karsten SCHNEIDER ",61,61,61,0,2005-05-28,"CIPA Open of Nice","Germany"
1961,"Ryuzo SHINOMIYA ",61,0,61,0,2002-10-31,"AIDA Pacific Cup 2002","Japan"
1962,"Henning LARSEN ",61,61,61,0,2014-04-18,"Danish Qualification Comp","Denmark"
1963,"Joseph TUFTS ",61,61,61,0,2004-06-14,"BIOS Freeology Open Classic 2004","United States"
1964,"Doug SITTER ",61,61,61,0,2006-12-09,"5th AIDA Freediving Team World Championship","Canada"
1965,"Alexandros TZANNERAKIS ",61,61,61,0,2006-12-09,"5th AIDA Freediving Team World Championship","Greece"
1966,"Alexandros TZANNERAKIS ",61,61,61,0,2009-09-13,"AIDA Hellas Freediving Championship 2009","Greece"
1967,"Karla MENDEZ ",61,61,61,0,2015-04-27,"Suunto Vertical Blue 2015","Venezuela"
1968,"Lotta ERICSON ",61,61,61,0,2005-11-05,"Triple Depth - Freedive Dahab","Sweden"
1969,"Tomoko YAMANOUCHI ",61,61,61,0,2009-04-03,"Vertical Blue 2009","Japan"
1970,"Aurore ASSO ",61,65,56,5,2014-06-15,"7th AIDA Mediterranean World Cup","France"
1971,"Erik MILLES ",61,64,57,4,2006-05-27,"Nice Open 2006","Sweden"
1972,"Erik MILLES ",61,66,55,6,2010-09-26,"Hellenic Freediving Championships 2010","Sweden"
1973,"Christian MALDAMÉ ",61,61,61,0,2006-09-02,"Swiss Championship 2006 with guests","France"
1974,"Christian MALDAMÉ ",61,70,51,10,2007-06-23,"Coupe des Calanques 2007","France"
1975,"David KING ",61,61,61,0,2004-08-12,"4th AIDA Freediving World Championship by team","United Kingdom"
1976,"Ashod PAPAZIAN ",61,61,61,0,2007-10-27,"4th AIDA Individual World Championship","Egypt"
1977,"Mark HARRIS ",61,61,61,0,2005-11-05,"Triple Depth - Freedive Dahab","United Kingdom"
1978,"Antero JOKI ",61,61,61,0,2006-12-09,"5th AIDA Freediving Team World Championship","Finland"
1979,"Jyri VEHMASKOSKI ",61,68,53,8,2011-04-17,"Vertical Blue 2011","Finland"
1980,"Nicolas GUERRY ",61,61,61,0,2006-12-09,"5th AIDA Freediving Team World Championship","Switzerland"
1981,"Nicolas GUERRY ",61,61,51,10,2008-08-16,"Summer Swiss Championship 2008","Switzerland"
1982,"Michael ANTINORI ",61,61,61,0,2005-09-01,"1st AIDA Individual Constant Weight World Freediving Championship","United States"
1983,"Jonas KRAHN ",61,67,61,0,2009-07-27,"Crystal Clear Water Competition 2009","Germany"
1984,"Anders Nerpin ",61,61,61,0,2013-09-09,"2013 Kalamata Open","Sweden"
1985,"Caroline DEBUISSY ",61,61,61,0,2007-10-27,"4th AIDA Individual World Championship","France"
1986,"Sam STILL ",61,61,61,0,2010-03-22,"British Blue Hole","United Kingdom"
1987,"Shun OSHIMA ",61,61,61,0,2006-08-27,"Okinawa Freedive Invitational 2006","Japan"
1988,"Luka PENGOV ",61,75,46,15,2013-11-09,"Vertical Blue 2013","Slovenia"
1989,"William WINRAM ",61,61,61,0,2006-07-14,"CAFA National Freediving Championships","Canada"
1990,"Thomas GRINDEVOLL ",61,61,61,0,2005-07-09,"AIDA Hellas 2005 Summer Apnea Games","Norway"
1991,"Manos IATROU ",61,61,61,0,2006-12-09,"5th AIDA Freediving Team World Championship","Greece"
1992,"Karla FABRIO ",61,61,61,0,2008-06-10,"Triple Depth 2008","Croatia"
1993,"Jarmila SLOVENCÍKOVÁ ",61,61,61,0,2007-10-27,"4th AIDA Individual World Championship","Czech Republic"
1994,"Misuzu HIRAI ",61,61,61,0,2006-12-09,"5th AIDA Freediving Team World Championship","Japan"
1995,"Olga SURYKOVA ",61,61,61,0,2012-05-08,"FDD Russian Open","Russian Federation"
1996,"Alejandra LOPEZ ",61,61,61,0,2013-11-09,"Vertical Blue 2013","Mexico"
1997,"Liv PHILIP ",61,65,56,5,2015-05-25,"FreedivingWorld Competition","United Kingdom"
1998,"Per WESTIN ",61,61,61,0,2013-04-22,"Blue Hole Festival Competition","Sweden"
1999,"Carolina SCHRAPPE ",61,61,61,0,2007-04-29,"CAFA & USAA cosponsored national with guests","Brazil"
2000,"Carolina SCHRAPPE ",61,61,61,0,2012-11-20,"Suunto Vertical Blue 2012","Brazil"
2001,"Carolina SCHRAPPE ",61,61,61,0,2012-11-20,"Suunto Vertical Blue 2012","Brazil"
2002,"Carolina SCHRAPPE ",61,61,61,0,2012-11-20,"Suunto Vertical Blue 2012","Brazil"
2003,"Benjamin NOBLE ",61,61,61,0,2012-11-20,"Suunto Vertical Blue 2012","Australia"
2004,"Benjamin NOBLE ",61,61,61,0,2012-11-20,"Suunto Vertical Blue 2012","Australia"
2005,"Benjamin NOBLE ",61,61,61,0,2012-11-20,"Suunto Vertical Blue 2012","Australia"
2006,"Aristides IOANNIDIS ",61,61,61,0,2011-09-11,"AIDA Hellas Summer Apnea Games 2011","Greece"
2007,"Robert KING ",61,83,61,0,2009-04-03,"Vertical Blue 2009","United States"
2008,"Timothy MONEY ",61,61,61,0,2014-09-19,"AIDA Team World Championships 2014","United Kingdom"
2009,"Jonérik EKSTRÖM ",61,61,61,0,2012-07-29,"Asikkala Depth Challenge 2012","Finland"
2010,"Anna VON BOETTICHER ",61,75,46,15,2015-09-05,"2015 AIDA Depth World Championships Pre competition","Germany"
2011,"Andrea ZUCCARI ",61,61,61,0,2007-10-27,"4th AIDA Individual World Championship","Switzerland"
2012,"Paco Gonzales CASTRO ",61,71,50,11,2007-10-27,"4th AIDA Individual World Championship","Spain"
2013,"Tetsuya YOKOYAMA ",61,61,61,0,2008-06-28,"Okinawa Freediving Cup 2008","Japan"
2014,"Kaj TOIVOLA ",61,70,51,10,2013-09-15,"AIDA INDIVIDUAL DEPHT WORLD CHAMPIONSHIP 2013","Finland"
2015,"Annabel EDWARDS ",61,61,61,0,2006-12-09,"5th AIDA Freediving Team World Championship","United States"
2016,"Annabel EDWARDS ",61,61,61,0,2008-09-03,"AIDA Team World Championships 2008","United States"
2017,"Cristina KÜMMEL ",61,61,56,5,2011-09-15,"AIDA Individual Depth World Championship 2011","Denmark"
2018,"Michal RISIAN ",61,88,33,28,2010-04-29,"Bizzy Blue Hole 2010","Slovakia"
