"Ranking","Name","Result_m","Announced","Points","Penalties","Date","Place","Country"
810,"Mads Becker JÃ˜RGENSEN ",45,45,45,0,2008-08-20,"Nordic Deep 2008","Denmark"
811,"David CIZEK ",45,45,45,0,2009-07-03,"Rab Dive Off 2009","Czech Republic"
812,"Božidar PETANI ",45,45,45,0,2009-07-03,"Rab Dive Off 2009","Croatia"
813,"Bjarte NYGARD ",45,45,45,0,2009-04-21,"(in progress) Bizzy Blue Hole 2009","Norway"
814,"Daniel ARIAS ",45,45,45,0,2015-05-23,"Caribbean Cup 2015","Chile"
815,"Sam BARNES ",45,45,45,0,2012-11-20,"Suunto Vertical Blue 2012","Australia"
816,"Sam BARNES ",45,45,45,0,2012-11-20,"Suunto Vertical Blue 2012","Australia"
817,"Sam BARNES ",45,45,45,0,2012-11-20,"Suunto Vertical Blue 2012","Australia"
818,"Kazuo AOYAMA ",45,45,45,0,2013-10-19,"14th Manazuru Freediving Classic","Japan"
819,"Philippe TAGLIOFERRI ",45,45,45,0,2015-06-20,"Nice Abyss Contest 2015","France"
820,"Ben WEISS ",45,45,45,0,2012-05-04,"Deja Blue 3","United States"
821,"Ralf WISSEL ",45,45,45,0,2013-10-30,"One Breath Jamboree","Germany"
822,"Gregory BOREL ",45,45,45,0,2012-06-06,"5th Mediterranean World Cup","France"
823,"Gregory BOREL ",45,45,45,0,2012-06-06,"5th Mediterranean World Cup","France"
824,"Max LINDQVIST ",45,45,45,0,2010-08-14,"Nordic Deep 2010","Sweden"
825,"Yaron HOORY ",45,45,45,0,2014-06-15,"7th AIDA Mediterranean World Cup","Israel"
826,"Yaron HOORY ",45,45,45,0,2015-06-10,"8th Mediterranean World Cup","Israel"
827,"Andrej ROPRET ",45,45,45,0,2012-10-20,"TRIPLE DEPTH 2012","Slovenia"
828,"Kate MIDDLETON ",45,45,45,0,2014-11-27,"Suunto Vertical Blue","New Zealand"
829,"Simon BENNETT ",45,45,45,0,2013-11-09,"Vertical Blue 2013","Chile"
830,"Christina SAENZ DE SANTAMARIA ",45,45,45,0,2014-05-25,"Caribbean Cup 2014","Australia"
831,"Pascal BERGER ",45,45,45,0,2012-10-20,"TRIPLE DEPTH 2012","Switzerland"
832,"Tatiana ZEMSKIKH ",45,45,45,0,2014-10-14,"Triple Depth","Russian Federation"
833,"alexey MIKHAYLOV ",45,45,40,5,2014-05-15,"Russian National","Russian Federation"
834,"Steve BENSON ",45,45,45,0,2013-10-05,"Deja Blue IV","United States"
835,"navarro ESTRELLA ",45,45,0,45,2011-07-16,"xibalba 2011","Mexico"
836,"Jack HATFIELD ",45,45,45,0,2015-08-27,"Australian Depth National Championship","Australia"
837,"Sofia Uribe GOMEZ ",45,45,45,0,2014-05-25,"Caribbean Cup 2014","Colombia"
838,"Marina KAZANKOVA ",45,45,45,0,2014-05-25,"Caribbean Cup 2014","Russian Federation"
839,"Adam STERN ",45,45,45,0,2013-08-24,"Little Blue Hole Competition","Australia"
840,"CLAIRE PARIS ",45,45,45,0,2015-05-11,"Deja Blue VI","United States"
841,"Frida LEMUS ",45,45,45,0,2014-05-25,"Caribbean Cup 2014","Mexico"
842,"mandy SUMNER ",45,45,45,0,2015-05-23,"Caribbean Cup 2015","United States"
843,"Jin WANG ",45,45,45,0,2014-09-11,"Freedive Panglao Depth Challenge","China"
844,"Thomas GILMORE ",45,45,45,0,2015-05-11,"Deja Blue VI","United States"
845,"Ronen MAMAN ",45,45,45,0,2015-08-21,"Freedive Paradise 2015","Israel"
846,"Cesar BETTENCOURT ",45,45,45,0,2014-06-15,"7th AIDA Mediterranean World Cup","Portugal"
847,"Gun Hee LEE ",45,45,45,0,2014-09-05,"Freedive Panglao Staff Comp","Korea, Republic of"
848,"Bin-Jabal YAQUOP ",45,45,45,0,2015-11-05,"RedCcup","International"
849,"Shuichi  Goto ",45,45,45,0,2013-09-15,"AIDA INDIVIDUAL DEPHT WORLD CHAMPIONSHIP 2013","Japan"
850,"Camilla Salling Olsen ",45,45,45,0,2013-08-07,"Nordic Championship 2013","Denmark"
851,"Sofia Tapani ",45,52,37,8,2014-08-08,"Swedish championship in depth","Sweden"
852,"Pepe SALCEDO ",44,64,0,20,2016-05-26,"Caribbean Cup 2016","Mexico"
853,"Brigitte BANEGAS ",44,52,35,9,2011-09-15,"AIDA Individual Depth World Championship 2011","France"
854,"Liv PHILIP ",44,44,44,0,2010-06-14,"3rd Mediterranean Freediving Meeting","United Kingdom"
855,"Liv PHILIP ",44,44,44,0,2012-08-20,"AIDA Red Sea World Cup","United Kingdom"
856,"Liv PHILIP ",44,44,44,0,2015-09-05,"2015 AIDA Depth World Championships Pre competition","United Kingdom"
857,"Leo Yasumasa MURAOKA ",44,44,44,0,2008-02-22,"USAA - For The Love of Freediving","United States"
858,"Carolina SCHRAPPE ",44,44,44,0,2009-05-27,"PFI Cayman 2009","Brazil"
859,"Dimitris CHATZIASLAN ",44,61,26,18,2011-09-11,"AIDA Hellas Summer Apnea Games 2011","Greece"
860,"Aristides IOANNIDIS ",44,52,35,9,2009-06-22,"2nd Mediterranean Freediving Meeting","Greece"
861,"Robert KING ",44,44,44,0,2007-10-21,"Triple Depth","United States"
862,"Julie RUSSELL ",44,44,44,0,2007-04-29,"CAFA & USAA cosponsored national with guests","United States"
863,"Matti LUUKKONEN ",44,44,44,0,2008-08-20,"Nordic Deep 2008","Finland"
864,"Adrian SUAREZ ",44,44,44,0,2009-12-03,"5th AIDA Individual World Championship 2009","Venezuela"
865,"David TRANFIELD ",44,44,44,0,2009-06-22,"2nd Mediterranean Freediving Meeting","United Kingdom"
866,"Aristidis EFSTATHIOU ",44,44,44,0,2014-06-15,"7th AIDA Mediterranean World Cup","Germany"
867,"Anna PARAIYAR ",44,44,44,0,2012-10-20,"TRIPLE DEPTH 2012","United Kingdom"
868,"Delphine DUPONT ",44,48,40,4,2015-06-20,"Nice Abyss Contest 2015","France"
869,"Liv PHILIP ",44,44,44,0,2016-04-22,"Vertical Blue 2016","United Kingdom"
870,"Camilla Salling Olsen ",44,44,44,0,2012-08-09,"Danish Depth Championship 2012","Denmark"
871,"Sofia Tapani ",44,51,36,8,2014-08-08,"Swedish championship in depth","Sweden"
872,"Luis RAMIREZ ",43,43,43,0,2016-11-13,"Australian Depth National Freediving Championship 2016","Venezuela"
873,"Tadahiro KOBAYASHI ",43,43,43,0,2016-04-30,"Freedive Panglao Depth Challenge","Japan"
874,"Meghan GILMORE ",43,43,43,0,2016-05-09,"Deja Blue 7","United States"
875,"Agata Bogusz ",43,50,30,0,2016-04-30,"Freedive Panglao Depth Challenge","Poland"
876,"Timothy Oehmigen ",43,55,30,0,2016-07-24,"Freedive Panglao July Minicompetition","Germany"
877,"Pepe SALCEDO ",43,62,43,0,2015-11-01,"Big Blue","Mexico"
878,"Peter WEINMANN ",43,43,43,0,2007-09-08,"Swiss Championship with guests","Switzerland"
879,"Tom LIGHTFOOT ",43,43,43,0,2003-05-05,"CAFA Western Regional Competition","Canada"
880,"Henning LARSEN ",43,48,37,6,2014-08-27,"2014 Danish hampionships","Denmark"
881,"Kars VAN KOUWEN ",43,43,43,0,2007-10-27,"4th AIDA Individual World Championship","Netherlands"
882,"Karla MENDEZ ",43,43,43,0,2015-04-27,"Suunto Vertical Blue 2015","Venezuela"
883,"Robert CETLER ",43,43,43,0,2015-08-19,"Zawody Krystalicznej Wody","Poland"
884,"Sebastian NÄSLUND ",43,50,35,8,2007-07-16,"2nd Trophy City of Peace","Sweden"
885,"Adrien TALBOT ",43,43,43,0,2007-08-14,"Nordic Deep with Six Competitions in One","France"
886,"Mark HARRIS ",43,43,43,0,2010-06-14,"3rd Mediterranean Freediving Meeting","United Kingdom"
887,"Natalia MOLCHANOVA ",43,43,43,0,2004-11-29,"Sinai Last Chance 1-6","Russian Federation"
888,"Kousuke OKAMOTO ",43,43,43,0,2014-11-27,"Suunto Vertical Blue","Japan"
889,"Kousuke OKAMOTO ",43,46,39,4,2014-11-27,"Suunto Vertical Blue","Japan"
890,"Junko KITAHAMA ",43,43,43,0,2008-04-21,"Liquification 2008","Japan"
891,"Gordon SAVIC ",43,43,43,0,2007-10-27,"4th AIDA Individual World Championship","Serbia"
892,"Jussi LEHTONEN ",43,43,43,0,2006-07-22,"Asikkala Deep Duathlon","Finland"
893,"Klara HANSSON ",43,43,43,0,2009-08-13,"Nordic Deep 2009","Sweden"
894,"Slaven CUBRIC ",43,43,43,0,2008-06-10,"Triple Depth 2008","Croatia"
895,"Jarmila SLOVENCÍKOVÁ ",43,43,43,0,2007-10-21,"Triple Depth","Czech Republic"
896,"Olga SURYKOVA ",43,43,43,0,2009-12-03,"5th AIDA Individual World Championship 2009","Russian Federation"
897,"Liv PHILIP ",43,43,43,0,2009-09-06,"Triple Depth 2009","United Kingdom"
898,"Liv PHILIP ",43,43,43,0,2013-09-09,"2013 Kalamata Open","United Kingdom"
899,"Liv PHILIP ",43,43,43,0,2015-05-25,"FreedivingWorld Competition","United Kingdom"
900,"Benjamin NOBLE ",43,43,43,0,2010-06-14,"3rd Mediterranean Freediving Meeting","Australia"
901,"Benjamin NOBLE ",43,43,43,0,2013-03-22,"AIDA NZ Depth Nationals","Australia"
902,"Aristides IOANNIDIS ",43,43,43,0,2014-09-27,"Summer Apnea Games 2014","Greece"
903,"Timothy MONEY ",43,43,43,0,2010-06-14,"3rd Mediterranean Freediving Meeting","United Kingdom"
904,"Chris MARSHALL ",43,43,43,0,2015-03-20,"Dive Wellington Beuchat Freediving New Zealand Depth National Championships 2015","New Zealand"
905,"Wendy TIMMERMANS ",43,43,43,0,2009-05-30,"Freedive Dahab Mini Comp 2009","Netherlands"
906,"Philippe BEAUCHAMP ",43,43,43,0,2009-06-22,"2nd Mediterranean Freediving Meeting","Canada"
907,"Frank PERNETT ",43,43,43,0,2009-04-03,"Vertical Blue 2009","Colombia"
908,"Aristidis EFSTATHIOU ",43,43,43,0,2013-09-15,"AIDA INDIVIDUAL DEPHT WORLD CHAMPIONSHIP 2013","Germany"
909,"Carla HANSON ",43,43,43,0,2010-04-27,"Vertical Blue 2010 - the Suunto Dive-Off","United States"
910,"Carla HANSON ",43,43,43,0,2011-04-17,"Vertical Blue 2011","United States"
911,"Frank DE JONG ",43,43,43,0,2011-01-21,"FDI Going Deep","Belgium"
912,"Ken KIRIYAMA ",43,43,43,0,2010-02-11,"Andaman AIDA Freediving Challenge 2010","Denmark"
913,"Ashley CHAPMAN ",43,43,43,0,2010-05-11,"PFI Deja Blue 2010","United States"
914,"Tue KAPPEL ",43,43,43,0,2013-08-07,"Nordic Championship 2013","Denmark"
915,"Joonas VUORELA ",43,43,43,0,2011-09-15,"AIDA Individual Depth World Championship 2011","Finland"
916,"Mario Santiago JAKAS ALBISU ",43,43,43,0,2011-06-23,"Triple Depth 2011","Spain"
917,"Jana BALOUNOVA ",43,43,43,0,2012-10-20,"TRIPLE DEPTH 2012","Czech Republic"
918,"Mihalis FILINIS ",43,43,43,0,2015-08-27,"RedCcup","Greece"
919,"Delphine DUPONT ",43,43,43,0,2014-06-12,"Nice Abyss Contest 2014","France"
920,"Ryuta NAKANISHI ",43,43,43,0,2013-09-15,"AIDA INDIVIDUAL DEPHT WORLD CHAMPIONSHIP 2013","Japan"
921,"Sofia Uribe GOMEZ ",43,43,43,0,2014-05-25,"Caribbean Cup 2014","Colombia"
922,"RICARDO PARIS ",43,43,43,0,2015-05-11,"Deja Blue VI","United States"
923,"Frida LEMUS ",43,43,43,0,2014-05-25,"Caribbean Cup 2014","Mexico"
924,"Helena BOURDILLON ",43,43,43,0,2014-11-27,"Little Blue Hole Competition","United Kingdom"
925,"David VELASQUEZ ",43,43,43,0,2015-06-06,"NIRVANA OCEANQUEST","Colombia"
926,"Valery TSYKUNENKA ",43,43,43,0,2015-06-24,"Spontaneous Blue Hole Competition","Belarus"
927,"Walter CHIVESCU ",43,43,43,0,2015-09-11,"2015 AIDA Depth World Championships","Romania"
928,"navarro ESTRELLA ",43,43,43,0,2016-04-22,"Vertical Blue 2016","Mexico"
929,"Emmelie Alm ",43,43,43,0,2015-06-12,"Spontaneous Blue Hole Competition","Sweden"
930,"Rosibel MOLINA ",42,42,42,0,2016-11-02,"Blue Element 2016","Cuba"
931,"Mikhael DOMINICO ",42,42,42,0,2016-11-13,"Australian Depth National Freediving Championship 2016","Indonesia"
932,"Wayne Tu ",42,42,42,0,2016-03-18,"Fluid Freediving New Zealand Depth Nations 2016","United States"
933,"Gemma COOKSON ",42,42,42,0,2016-03-18,"Fluid Freediving New Zealand Depth Nations 2016","New Zealand"
934,"Mark Jory ",42,42,37,5,2016-03-18,"Fluid Freediving New Zealand Depth Nations 2016","New Zealand"
935,"Wesley LAPP ",42,42,42,0,2016-05-09,"Deja Blue 7","United States"
936,"Cristian Castaño Villa ",42,42,42,0,2016-09-22,"Freedive Panglao September Minicomp","Colombia"
937,"Ícaro do Valle ",42,42,42,0,2016-06-04,"Nirvana Oceanquest Competition","Brazil"
938,"Karoline Meyer MARIECHEN MEYER ",42,42,42,0,2007-09-15,"1st Blue Lake Invitational 2007","Brazil"
939,"Timo JATTU ",42,42,42,0,2007-08-14,"Nordic Deep with Six Competitions in One","Denmark"
940,"Henning LARSEN ",42,50,33,9,2007-08-14,"Nordic Deep with Six Competitions in One","Denmark"
941,"Sebastian NÄSLUND ",42,42,41,1,2007-07-28,"FSE Sea Competition ONE","Sweden"
942,"Christian MALDAMÉ ",42,42,42,0,2009-03-07,"Oslo ICE Challenge","France"
943,"Erez BEATUS ",42,47,36,6,2005-11-05,"Triple Depth - Freedive Dahab","Israel"
944,"Petr VALA ",42,42,42,0,2009-07-03,"Rab Dive Off 2009","Czech Republic"
945,"Panos LIANOS ",42,42,42,0,2007-07-15,"AIDA Hellas Summer Event 2007","Greece"
946,"Kousuke OKAMOTO ",42,42,42,0,2012-11-20,"Suunto Vertical Blue 2012","Japan"
947,"Kousuke OKAMOTO ",42,42,42,0,2012-11-20,"Suunto Vertical Blue 2012","Japan"
948,"Kousuke OKAMOTO ",42,42,42,0,2012-11-20,"Suunto Vertical Blue 2012","Japan"
949,"Stavros KASTRINAKIS ",42,42,42,0,2006-06-04,"Triple Depth 2006","Greece"
950,"Tobias NILSSON ",42,42,42,0,2007-09-02,"FSE Stockholm Beginners Event","Sweden"
951,"Annelie POMPE ",42,42,42,0,2007-10-21,"Triple Depth","Sweden"
952,"Sofus KREUTZMANN ",42,42,42,0,2008-06-10,"Triple Depth 2008","Denmark"
953,"Liv PHILIP ",42,42,42,0,2009-06-22,"2nd Mediterranean Freediving Meeting","United Kingdom"
954,"Liv PHILIP ",42,42,42,0,2014-08-25,"2014 AIDA EuroCup","United Kingdom"
955,"Linda PAGANELLI ",42,42,42,0,2005-11-05,"Triple Depth - Freedive Dahab","Italy"
956,"Euzebio SAENZ DE ST. MARIA ",42,42,42,0,2005-11-05,"Triple Depth - Freedive Dahab","Spain"
957,"Maria Livbjerg ",42,42,42,0,2008-04-18,"Bizzy blue hole 2008","Denmark"
958,"Daan VERHOEVEN ",42,42,42,0,2007-04-03,"Freedive Dahab - CWT/CNF Challenge","Netherlands"
959,"Daan VERHOEVEN ",42,50,28,14,2009-04-21,"(in progress) Bizzy Blue Hole 2009","Netherlands"
960,"Anders LARSSON ",42,48,37,5,2008-08-20,"Nordic Deep 2008","Sweden"
961,"Nicola RODERICK ",42,48,35,7,2008-06-20,"AIDA Mexico Xibalba 2008","New Zealand"
962,"Chris MARSHALL ",42,42,42,0,2013-03-22,"AIDA NZ Depth Nationals","New Zealand"
963,"Hanako HIROSE ",42,42,42,0,2015-09-11,"2015 AIDA Depth World Championships","Japan"
964,"Ilka MICHAELIS ",42,42,42,0,2013-09-09,"2013 Kalamata Open","Germany"
965,"Matti LUUKKONEN ",42,42,42,0,2008-08-20,"Nordic Deep 2008","Finland"
966,"Giorgos SAKKAS ",42,55,28,14,2013-09-07,"AIDA Hellas SUMMER APNEA GAMES 2013","Greece"
967,"Andrea ZUCCARI ",42,42,42,0,2007-07-16,"2nd Trophy City of Peace","Switzerland"
968,"Joao COSTA ",42,42,42,0,2014-06-15,"7th AIDA Mediterranean World Cup","Portugal"
969,"Annabel EDWARDS ",42,42,42,0,2004-10-23,"WR Attempt - EDWARDS Annabel (CNF)","United States"
970,"Frank PERNETT ",42,45,38,4,2009-04-03,"Vertical Blue 2009","Colombia"
971,"Christian ERNEST ",42,42,42,0,2009-03-07,"Oslo ICE Challenge","Sweden"
972,"David CIZEK ",42,52,31,0,2009-07-03,"Rab Dive Off 2009","Czech Republic"
973,"Maria Teresa SOLOMONS ",42,42,42,0,2010-06-14,"3rd Mediterranean Freediving Meeting","United Kingdom"
974,"Stuart BOND ",42,42,42,0,2009-09-06,"Triple Depth 2009","United Kingdom"
975,"Ken KIRIYAMA ",42,42,42,0,2010-09-26,"Hellenic Freediving Championships 2010","Denmark"
976,"Pavel SELIMYAN ",42,42,42,0,2013-06-23,"FREEDIVE DAHAB / BLUE IMMERSION June minicomp","Russian Federation"
977,"Gregory BOREL ",42,42,42,0,2010-06-14,"3rd Mediterranean Freediving Meeting","France"
978,"Simon BENNETT ",42,42,42,0,2012-11-20,"Suunto Vertical Blue 2012","Chile"
979,"Simon BENNETT ",42,42,42,0,2012-11-20,"Suunto Vertical Blue 2012","Chile"
980,"Simon BENNETT ",42,42,42,0,2012-11-20,"Suunto Vertical Blue 2012","Chile"
981,"Tatiana ZEMSKIKH ",42,42,42,0,2014-05-15,"Russian National","Russian Federation"
982,"Erki ENKVIST ",42,42,42,0,2015-08-16,"Cartoon Freedivers minicomp","Estonia"
983,"Mihalis FILINIS ",42,42,42,0,2015-08-27,"RedCcup","Greece"
984,"Amber BOURKE ",42,48,35,7,2014-03-21,"Dive Wellington/Beuchat New Zealand Freediving National Depth Championships","Australia"
985,"Guillaume FILION ",42,42,42,0,2013-09-15,"AIDA INDIVIDUAL DEPHT WORLD CHAMPIONSHIP 2013","Canada"
986,"Mark GIBSON ",42,42,41,1,2014-06-28,"Apnoe Happening Tieftauchwettkampf","Ireland"
987,"Helena BOURDILLON ",42,42,42,0,2014-11-09,"Out In The Blue","United Kingdom"
988,"Romain HINFRAY ",42,42,42,0,2015-06-20,"Nice Abyss Contest 2015","France"
989,"Hanli PRINSLOO ",42,42,42,0,2010-10-07,"FDD Mini Competition","South Africa"
990,"Yulia MARYEVICH ",42,42,42,0,2013-09-15,"AIDA INDIVIDUAL DEPHT WORLD CHAMPIONSHIP 2013","Latvia"
991,"Martin ZAPANTA ",42,42,42,0,2015-05-02,"Freedive Panglao Depth Challenge 2015","Philippines"
992,"Bin-Jabal YAQUOP ",42,42,42,0,2015-11-05,"RedCcup","International"
993,"Wayne Tu ",42,42,42,0,2016-03-18,"Fluid Freediving New Zealand Depth Nations 2016","United States"
994,"Gemma COOKSON ",42,42,42,0,2016-03-18,"Fluid Freediving New Zealand Depth Nations 2016","New Zealand"
995,"Kate MIDDLETON ",42,42,42,0,2016-04-22,"Vertical Blue 2016","New Zealand"
996,"Sofia Tapani ",42,42,42,0,2010-08-14,"Nordic Deep 2010","Sweden"
997,"Sofia Tapani ",42,42,42,0,2014-08-08,"Swedish championship in depth","Sweden"
998,"Tomas Jonsson ",42,42,42,0,2014-08-08,"Swedish championship in depth","Sweden"
999,"BOY ROOZENDAAL ",41,41,41,0,2016-09-04,"BONAIRE DEEPSEA CHALLENGE","Netherlands"
1000,"Chris MARSHALL ",41,41,41,0,2016-03-18,"Fluid Freediving New Zealand Depth Nations 2016","New Zealand"
1001,"Frank Pernett ",41,41,41,0,2016-06-04,"Nirvana Oceanquest Competition","Colombia"
1002,"Pepe SALCEDO ",41,55,26,15,2015-05-23,"Caribbean Cup 2015","Mexico"
1003,"Mikael ASP ",41,41,41,0,2009-06-22,"2nd Mediterranean Freediving Meeting","Sweden"
1004,"Stig Åvall SEVERINSEN ",41,41,41,0,2009-03-07,"Oslo ICE Challenge","Denmark"
1005,"Mandy-Rae CRUICKSHANK ",41,41,41,0,2003-08-27,"WR Attempt - Mandy Rae Cruickshank (CNF FIM )","Canada"
1006,"Lotta ERICSON ",41,41,41,0,2005-11-05,"Triple Depth - Freedive Dahab","Sweden"
1007,"Ricardo DA GAMA BAHIA ",41,41,41,0,2007-09-15,"1st Blue Lake Invitational 2007","Brazil"
1008,"Petr AUGUSTA ",41,41,41,0,2009-07-03,"Rab Dive Off 2009","Czech Republic"
1009,"Tomislav SVILICIC ",41,41,41,0,2007-10-21,"Triple Depth","Croatia"
1010,"Miha PRIBOSIC ",41,41,31,10,2006-08-19,"Nordic Deep 2006","Slovenia"
1011,"Nikola STORGA ",41,41,41,0,2009-07-03,"Rab Dive Off 2009","Croatia"
1012,"Sofus KREUTZMANN ",41,41,41,0,2007-09-02,"FSE Stockholm Beginners Event","Denmark"
1013,"Tatsuma KITAHARA ",41,41,41,0,2009-07-17,"Deep Water Cup Okinawa 2009","Japan"
1014,"Jonérik EKSTRÖM ",41,41,41,0,2011-01-21,"FDI Going Deep","Finland"
1015,"Steinar SCHJAGER ",41,41,41,0,2008-08-20,"Nordic Deep 2008","Norway"
1016,"Andrea ZUCCARI ",41,41,41,0,2008-06-10,"Triple Depth 2008","Switzerland"
1017,"Frank PERNETT ",41,41,41,0,2009-04-03,"Vertical Blue 2009","Colombia"
1018,"Torbjörn NYMAN ",41,41,41,0,2011-09-15,"AIDA Individual Depth World Championship 2011","Sweden"
1019,"Jana OUJEZDSKA ",41,41,41,0,2011-09-15,"AIDA Individual Depth World Championship 2011","Czech Republic"
1020,"Sam BARNES ",41,41,41,0,2013-03-22,"AIDA NZ Depth Nationals","Australia"
1021,"Carla HANSON ",41,47,34,7,2010-04-27,"Vertical Blue 2010 - the Suunto Dive-Off","United States"
1022,"Evgeny SYCHEV ",41,41,41,0,2011-06-23,"Triple Depth 2011","Russian Federation"
1023,"Alexandr BUBENCHIKOV ",41,71,10,31,2013-09-15,"AIDA INDIVIDUAL DEPHT WORLD CHAMPIONSHIP 2013","Ukraine"
1024,"Johannes WIRTH ",41,41,41,0,2013-09-15,"AIDA INDIVIDUAL DEPHT WORLD CHAMPIONSHIP 2013","Germany"
1025,"aristo VOUNAKIS ",41,41,41,0,2012-10-20,"TRIPLE DEPTH 2012","Greece"
1026,"Thomas REINER ",41,41,36,5,2012-05-08,"FDD Russian Open","Germany"
1027,"Mihalis FILINIS ",41,41,41,0,2014-08-27,"2014 Danish hampionships","Greece"
1028,"Giorgos KAKOULLIS ",41,41,41,0,2013-10-06,"AIDA Cyprus Depth Games 2013","Cyprus"
1029,"Phil CLAYTON ",41,41,41,0,2013-03-22,"AIDA NZ Depth Nationals","New Zealand"
1030,"Nicolas AUBRY ",41,41,41,0,2014-06-12,"Nice Abyss Contest 2014","France"
1031,"Tom PELED ",41,41,41,0,2014-07-21,"July Eilat MiniMax","Israel"
1032,"Jessea WENJIE LU ",41,41,41,0,2015-08-21,"Freedive Paradise 2015","China"
1033,"Beata GRICKEVICH ",41,41,41,0,2013-06-23,"FREEDIVE DAHAB / BLUE IMMERSION June minicomp","Latvia"
1034,"Walter CHIVESCU ",41,41,41,0,2014-07-21,"July Eilat MiniMax","Romania"
1035,"Chris MARSHALL ",41,41,41,0,2016-03-18,"Fluid Freediving New Zealand Depth Nations 2016","New Zealand"
1036,"Ken KIRIYAMA ",41,55,0,0,2016-04-22,"Vertical Blue 2016","Denmark"
1037,"Camilla Salling Olsen ",41,41,41,0,2014-08-27,"2014 Danish hampionships","Denmark"
1038,"mandy SUMNER ",40,40,40,0,2016-06-04,"Nirvana Oceanquest Competition","United States"
1039,"Grit Bünker-Wohlfarth ",40,40,40,0,2016-11-03,"Red C cup","Germany"
1040,"Lily Crespy ",40,40,40,0,2016-04-30,"Freedive Panglao Depth Challenge","France"
1041,"Peter SCOTT ",40,45,34,6,2009-07-25,"Canadian Depth Nationals 2009","Canada"
1042,"Peter SCOTT ",40,45,34,6,2009-07-25,"Canadian Depth Nationals 2009","Canada"
1043,"Christian CHARRAS ",40,40,40,0,2003-09-06,"WR Attempt - CHARRAS Christian (CNF)","France"
1044,"Henning LARSEN ",40,40,40,0,2006-08-19,"Nordic Deep 2006","Denmark"
1045,"Ulrich WULFF ",40,40,40,0,2011-05-16,"Down Under In The Red Sea","Germany"
1046,"Ulrich WULFF ",40,40,40,0,2011-09-15,"AIDA Individual Depth World Championship 2011","Germany"
1047,"Karla MENDEZ ",40,40,40,0,2014-11-27,"Suunto Vertical Blue","Venezuela"
1048,"Jesper STECHMANN ",40,40,40,0,2007-08-14,"Nordic Deep with Six Competitions in One","Denmark"
1049,"Jesper STECHMANN ",40,40,40,0,2015-09-05,"2015 AIDA Depth World Championships Pre competition","Denmark"
1050,"Johan THELAUS ",40,40,40,0,2007-10-27,"4th AIDA Individual World Championship","Sweden"
1051,"Ashod PAPAZIAN ",40,40,40,0,2008-08-01,"Dahab Mini Comp 2008","Egypt"
1052,"Mark HARRIS ",40,40,40,0,2007-07-29,"SaltFree Double Dip","United Kingdom"
1053,"Andrea RICHICHI ",40,50,29,11,2010-02-11,"Andaman AIDA Freediving Challenge 2010","Italy"
1054,"Kousuke OKAMOTO ",40,40,40,0,2009-12-03,"5th AIDA Individual World Championship 2009","Japan"
1055,"Kousuke OKAMOTO ",40,40,40,0,2011-09-15,"AIDA Individual Depth World Championship 2011","Japan"
1056,"Kousuke OKAMOTO ",40,40,40,0,2014-11-27,"Suunto Vertical Blue","Japan"
1057,"Patrick SCHNORF ",40,40,40,0,2006-06-04,"Triple Depth 2006","Switzerland"
1058,"Anders Nerpin ",40,40,40,0,2012-10-20,"TRIPLE DEPTH 2012","Sweden"
1059,"Gordon SAVIC ",40,40,40,0,2007-10-21,"Triple Depth","Serbia"
1060,"Klara HANSSON ",40,40,40,0,2010-08-14,"Nordic Deep 2010","Sweden"
1061,"Tobias NILSSON ",40,40,40,0,2007-07-29,"FSE Sea Competition TWO","Sweden"
1062,"Alexis VALLIANOS ",40,40,40,0,2009-09-13,"AIDA Hellas Freediving Championship 2009","Greece"
